type,std,mean,nasc
1,0.31482290,0.35244115,0.50013913
1,0.31399756,0.35134337,0.49795817
1,0.31459109,0.35068173,0.49492162
1,0.31400166,0.35087372,0.49564839
1,0.31344518,0.35236057,0.49951150
1,0.31294648,0.34962503,0.50496082
1,0.31459655,0.34874706,0.50740786
1,0.31563185,0.34073386,0.51036466
1,0.31484230,0.34065273,0.49564943
1,0.31381332,0.33766183,0.49307099
1,0.31425203,0.33407635,0.48948864
1,0.31549768,0.33249913,0.46686358
1,0.31726910,0.32960693,0.47192383
1,0.31811783,0.32903660,0.46724623
1,0.31855438,0.32898720,0.45878617
1,0.31867339,0.32983385,0.44551326
1,0.31855441,0.32844241,0.43941449
1,0.31893684,0.32821191,0.44198309
1,0.31892844,0.32296659,0.46150437
1,0.31739668,0.31976920,0.45912222
1,0.31572367,0.31739278,0.43782217
1,0.31583175,0.31733722,0.45831259
1,0.31541528,0.31812970,0.47473638
1,0.31401407,0.31870979,0.47076685
1,0.31266808,0.31943311,0.44602237
1,0.31081883,0.31817213,0.42723178
1,0.31152425,0.31956319,0.39899710
1,0.31336413,0.31565631,0.40171678
1,0.31352927,0.31396668,0.40145132
1,0.30878908,0.31258271,0.40327616
1,0.30879674,0.31239666,0.44278155
1,0.30757812,0.31159507,0.44866332
1,0.30787370,0.31148726,0.48970726
1,0.30890888,0.31057512,0.51211628
1,0.30836915,0.31113893,0.51822069
1,0.30808379,0.31168626,0.55948917
1,0.30761815,0.31167773,0.56654495
1,0.30728153,0.30776631,0.56378639
1,0.30749742,0.30689634,0.56191008
1,0.30713977,0.30808670,0.58585226
1,0.30663296,0.30819609,0.59980573
1,0.30436607,0.31060812,0.58844881
1,0.30312957,0.31195690,0.58789059
1,0.30164642,0.31249608,0.60559804
1,0.30017051,0.31384487,0.60811709
1,0.29845636,0.31526205,0.61018509
1,0.29637380,0.31673776,0.63248541
1,0.29450491,0.31685011,0.64807463
1,0.29281227,0.31731020,0.65392713
1,0.29378346,0.31726740,0.63968551
1,0.29439981,0.31800778,0.62632587
1,0.29330928,0.31590921,0.60900473
4,0.29338295,0.31634724,0.57269580
4,0.29356920,0.31527637,0.56146683
4,0.29331679,0.31375213,0.54568645
4,0.29397012,0.31158371,0.53574100
4,0.29266580,0.31148362,0.53394565
4,0.29174236,0.31132295,0.53843803
4,0.29102745,0.30963735,0.55056871
4,0.29307639,0.30986794,0.55567661
4,0.29946739,0.30829901,0.55318621
4,0.31386309,0.30777477,0.54923751
4,0.33513970,0.30475879,0.51835283
4,0.34971599,0.30073219,0.49705140
4,0.36025667,0.29714492,0.48067338
4,0.37741523,0.29227135,0.47964912
4,0.39492239,0.28913519,0.45612260
4,0.40992184,0.28516927,0.43657998
4,0.41490573,0.28374474,0.42203381
4,0.41557120,0.28068921,0.39970134
4,0.41996973,0.27916656,0.37704040
4,0.42344883,0.27428618,0.39978534
4,0.42665084,0.27263720,0.41009011
4,0.42854885,0.26998240,0.48609961
4,0.43177479,0.26770380,0.49600832
4,0.43864976,0.26632610,0.49990845
4,0.44719633,0.26563330,0.51840160
4,0.45430274,0.26394738,0.51676752
4,0.45694600,0.26025047,0.52719735
4,0.45864925,0.25829319,0.52816431
4,0.45944990,0.25578760,0.54814825
4,0.45903928,0.25402204,0.55034875
4,0.46005840,0.25236183,0.55248589
4,0.45981698,0.25066521,0.55545522
4,0.46015265,0.25086654,0.56822767
4,0.46059429,0.24972818,0.56792245
4,0.46083277,0.24743437,0.56662460
4,0.45922888,0.24606257,0.56267140
4,0.45610547,0.24503306,0.55101921
4,0.45266099,0.24368202,0.53658905
4,0.45218733,0.24006097,0.52120517
4,0.45181713,0.23929364,0.53145445
4,0.45306171,0.23932331,0.56714168
4,0.45381477,0.23887722,0.61930607
4,0.45540079,0.23675109,0.67133323
4,0.45779426,0.23544671,0.70818688
4,0.45921886,0.23431185,0.72684906
4,0.45922261,0.23433360,0.74027942
4,0.45948441,0.23226397,0.74508066
4,0.45879990,0.22937393,0.74300323
4,0.45969951,0.22784054,0.72227268
4,0.46199042,0.22665090,0.71463075
4,0.46235464,0.22549177,0.70789096
4,0.46169558,0.22517347,0.69743874
4,0.46089803,0.22493073,0.69836310
4,0.45870631,0.22434716,0.71187523
4,0.45640566,0.22309310,0.71405578
4,0.45533046,0.22219729,0.72505111
4,0.45676415,0.22207107,0.74771442
4,0.45911063,0.22145076,0.75848147
4,0.45962940,0.21499097,0.75260735
4,0.45980086,0.21233371,0.73559120
4,0.45821713,0.20545905,0.72249815
4,0.45943352,0.20256513,0.68998248
4,0.45855577,0.19981141,0.66302312
4,0.46007840,0.19933410,0.67111671
4,0.46013301,0.19878150,0.70796346
4,0.46069018,0.19867764,0.71543121
4,0.46118375,0.19624108,0.71200442
4,0.45988933,0.19382401,0.69513870
4,0.46127944,0.19443915,0.67615300
4,0.46227964,0.19367840,0.66902620
4,0.46270879,0.19191537,0.68152346
4,0.46436755,0.19151436,0.70347911
4,0.46501435,0.19078252,0.70847024
4,0.46533638,0.19011948,0.71199418
4,0.46490623,0.19029513,0.73488662
4,0.46463766,0.19038872,0.75640750
4,0.46378723,0.18842250,0.76138771
4,0.46366413,0.18796691,0.73129756
4,0.46421824,0.18797874,0.69305668
4,0.46441683,0.18680436,0.64355955
4,0.46280174,0.18681986,0.60717175
4,0.46065672,0.18622819,0.56591415
4,0.45948347,0.18606483,0.54831580
4,0.46000746,0.18583839,0.53750069
4,0.46117799,0.18588764,0.52690605
4,0.46151035,0.18580447,0.54345350
4,0.46162230,0.18585311,0.59522936
4,0.46195319,0.18581270,0.64940809
4,0.46192597,0.18641507,0.68820720
4,0.46074811,0.18577937,0.70305092
4,0.46031735,0.18555597,0.69177435
4,0.45981878,0.18378012,0.65120779
4,0.45993546,0.18346972,0.61456337
4,0.46069232,0.18277957,0.58015274
4,0.46159616,0.18229733,0.55591172
4,0.46213013,0.18246375,0.38657589
4,0.46299409,0.18182698,0.34367119
4,0.46299050,0.18128512,0.34824177
4,0.46406424,0.18062639,0.34814600
4,0.46556241,0.17900649,0.34773829
4,0.46810497,0.17803031,0.34422447
4,0.46967876,0.17755670,0.33212768
4,0.47146078,0.17532068,0.34350380
4,0.47232635,0.17348384,0.34346256
4,0.47447106,0.17344743,0.33867552
4,0.47594650,0.17271876,0.33455990
4,0.47713867,0.17230975,0.32097620
4,0.47765881,0.17142042,0.30687662
4,0.47818250,0.17128472,0.30341683
4,0.47893111,0.17112200,0.30606466
4,0.47991778,0.17093133,0.30456443
4,0.48087669,0.17088092,0.29818644
4,0.48159923,0.17073179,0.30744355
4,0.48292173,0.17051562,0.31519121
4,0.48490372,0.17011592,0.32018591
4,0.48673460,0.16944687,0.36497873
4,0.48887414,0.16953007,0.38460921
4,0.49081114,0.16919910,0.40012258
4,0.49266941,0.16905751,0.39440994
4,0.49495203,0.16867938,0.38786920
4,0.49684740,0.16788751,0.37950097
4,0.49806029,0.16735077,0.34417552
4,0.49843593,0.16723546,0.33099317
4,0.49844477,0.16694928,0.36616008
4,0.49887816,0.16665094,0.37572357
4,0.50020093,0.16620724,0.37071812
4,0.50146940,0.16534109,0.36730682
4,0.50274251,0.16454745,0.36509464
4,0.50336156,0.16464495,0.36467318
4,0.50344202,0.16449937,0.36050892
4,0.50421527,0.16438708,0.34994019
4,0.50548649,0.16349803,0.34040621
1,0.50619696,0.16138492,0.34285184
1,0.50562136,0.15871784,0.36282451
1,0.50192082,0.15520417,0.36916588
1,0.49236786,0.15247193,0.40837646
1,0.47643489,0.15197940,0.46932585
1,0.46340505,0.15149925,0.51022200
1,0.45118057,0.15076965,0.50238970
1,0.43383169,0.15055957,0.48047867
1,0.41324723,0.14955698,0.51359134
1,0.39043695,0.14673543,0.52817178
1,0.38128620,0.14053808,0.52714435
1,0.37874682,0.13748522,0.51153564
1,0.36967710,0.13737571,0.49009801
1,0.36086258,0.13694377,0.46123948
1,0.35234966,0.13567953,0.42160658
1,0.34282821,0.13279090,0.40301806
1,0.33184362,0.13070306,0.39932526
1,0.31392161,0.13059714,0.43758520
1,0.29130138,0.13051820,0.43638507
1,0.26911146,0.12961942,0.46762451
1,0.25148103,0.12671735,0.54466075
1,0.24026521,0.12578748,0.57637356
1,0.23030640,0.12531916,0.58584351
1,0.22084821,0.12497191,0.59167494
1,0.21077149,0.12431447,0.60443231
1,0.20124504,0.12481940,0.61349325
1,0.19045703,0.12484994,0.60756857
1,0.18004042,0.12478956,0.58324574
1,0.17055889,0.12473006,0.54913110
1,0.15849461,0.12506861,0.52790474
1,0.14608652,0.12484881,0.50835535
1,0.13641723,0.12420504,0.47896811
1,0.13351967,0.12343452,0.46038584
1,0.13330014,0.12242909,0.45157726
1,0.13316934,0.12222310,0.46022306
1,0.13294822,0.12200627,0.45559218
1,0.13197256,0.12268973,0.43626623
1,0.13096226,0.12585764,0.41873201
1,0.13102795,0.12864170,0.42397895
1,0.12515930,0.12765466,0.41497831
1,0.12238150,0.12665592,0.39906823
1,0.12209798,0.12763631,0.45646459
1,0.12183668,0.12638450,0.52107822
1,0.12199469,0.12517016,0.49309775
1,0.12104869,0.12566197,0.45089097
1,0.11990915,0.12427790,0.39198521
1,0.11995734,0.12408940,0.36267645
1,0.11781978,0.12471939,0.34337997
1,0.11263688,0.12464719,0.38065233
1,0.10718435,0.12337673,0.44985363
1,0.10762050,0.12305008,0.49372741
1,0.10790835,0.12245466,0.51369502
1,0.10793684,0.12214006,0.52213888
1,0.10733552,0.12313385,0.52598144
1,0.10679410,0.12238167,0.52481120
1,0.10680807,0.12038214,0.52062792
1,0.10273490,0.11932473,0.50959971
1,0.10286556,0.11679687,0.48499144
1,0.10065828,0.11574689,0.45315007
1,0.09922314,0.11499899,0.40569136
1,0.09810843,0.11351808,0.35293473
1,0.09238972,0.11261875,0.39766725
1,0.09237923,0.11061569,0.35038876
1,0.09164078,0.11087354,0.37212886
1,0.08895203,0.11019261,0.40172507
1,0.08896585,0.11019061,0.41705174
1,0.08896563,0.10900584,0.43809067
1,0.08827383,0.10922205,0.43092958
1,0.08603101,0.10912909,0.41924117
1,0.08503419,0.10965130,0.41973773
1,0.08309457,0.10917024,0.43889592
1,0.08241561,0.10971774,0.46261085
1,0.08068795,0.10946995,0.50019621
1,0.07838037,0.10959130,0.53059256
1,0.07616400,0.11014739,0.55973802
1,0.07499858,0.11072833,0.60575617
1,0.07488812,0.11031092,0.63196187
1,0.07478601,0.11087300,0.62739234
1,0.07454626,0.11110557,0.62013214
1,0.07450329,0.11246762,0.63355557
1,0.07429645,0.11543294,0.65252660
1,0.07385689,0.11749148,0.66440729
1,0.07392677,0.11933363,0.66217208
1,0.07280664,0.12125615,0.68569076
1,0.07122231,0.12316827,0.69961918
1,0.07033221,0.12357314,0.68429542
1,0.06885550,0.12407826,0.67512060
1,0.06822171,0.12424111,0.66779675
1,0.06816892,0.12561312,0.67762785
1,0.06828362,0.12680918,0.67997699
1,0.06833818,0.12871372,0.68776016
1,0.06846956,0.12949989,0.69463892
1,0.06845401,0.13076882,0.69361730
1,0.06833158,0.13189676,0.69615306
1,0.06834322,0.13259085,0.70543558
1,0.06835687,0.13294097,0.70978173
1,0.06833508,0.13339452,0.71295163
1,0.06811730,0.13283617,0.72491976
1,0.06816347,0.13267966,0.73283141
1,0.06810274,0.13250829,0.72193136
1,0.06747356,0.13186273,0.71611842
1,0.06527350,0.13200358,0.71842272
1,0.06398585,0.13254762,0.72448053
1,0.06229861,0.13281806,0.77008959
1,0.06152573,0.13354928,0.76893378
1,0.06021790,0.13411416,0.75716317
1,0.05896478,0.13461050,0.70325818
1,0.05941006,0.13431175,0.65629253
1,0.05958988,0.13406010,0.66632165
1,0.06028451,0.13448208,0.66936833
1,0.06059051,0.13502930,0.66505634
1,0.06106557,0.13524857,0.65060878
1,0.08736307,0.13655256,0.62009229
1,0.08934151,0.13759793,0.58124474
1,0.09068114,0.13927792,0.58204065
1,0.09079337,0.14384465,0.58023569
1,0.09074977,0.14874006,0.58060012
1,0.09108285,0.15112663,0.58471421
1,0.09131838,0.15441991,0.58448151
1,0.09225751,0.15614803,0.58322972
1,0.09422473,0.15970838,0.56949551
1,0.09460972,0.16209645,0.55905734
1,0.09519411,0.16548059,0.49778911
1,0.09559018,0.16672008,0.49559292
1,0.09600281,0.16745616,0.49741128
1,0.09580968,0.17056827,0.50050752
1,0.09580059,0.17305880,0.50187937
1,0.09580075,0.17370089,0.49889964
1,0.09597471,0.17419137,0.48812842
1,0.09637013,0.17417956,0.49134883
1,0.09637001,0.17464028,0.53254844
1,0.09644596,0.17496027,0.45049967
1,0.09637200,0.17579575,0.42128825
1,0.09596243,0.17696215,0.40275386
1,0.09626029,0.17895644,0.39222479
1,0.09673190,0.17987359,0.40641834
1,0.09662292,0.18098099,0.42019325
1,0.09655331,0.18171520,0.45036681
1,0.09717964,0.18282469,0.44903949
1,0.09907239,0.18363942,0.46110284
1,0.10249292,0.18405110,0.52868741
1,0.10519475,0.18423263,0.51633483
1,0.10573098,0.18431836,0.46535146
1,0.10598877,0.18447415,0.46030135
1,0.10731053,0.18496633,0.44623301
1,0.10761599,0.18532011,0.44014825
1,0.10760032,0.18632697,0.43661203
1,0.10759889,0.18612311,0.43978175
1,0.10743388,0.18625395,0.45515232
1,0.10791222,0.18649759,0.44035074
1,0.11360058,0.18700030,0.47434360
1,0.12022609,0.18762841,0.48502688
1,0.12592353,0.18782546,0.48278355
1,0.13096680,0.18769152,0.42667817
1,0.13939810,0.18827117,0.39866703
1,0.15768561,0.18895191,0.40696567
1,0.18755243,0.18935546,0.39848174
1,0.19686641,0.18981953,0.38674702
1,0.19989681,0.19024531,0.36998825
1,0.20242714,0.19091751,0.37700312
1,0.20769684,0.19184133,0.39456740
1,0.21669944,0.19315070,0.43994807
1,0.22357927,0.19355963,0.51212182
1,0.22604072,0.19382809,0.53706613
1,0.22800604,0.19339296,0.53303833
1,0.23109595,0.19402859,0.50619889
1,0.23417997,0.19480740,0.48755745
1,0.23422963,0.19575341,0.48700841
1,0.23422045,0.19673227,0.46866544
1,0.23434145,0.19732714,0.47759880
1,0.23458783,0.19741927,0.46053498
1,0.23628813,0.19832162,0.44728578
1,0.23866001,0.19906239,0.43578256
1,0.23954972,0.19924408,0.43012523
1,0.24065330,0.19972172,0.47938223
1,0.24209535,0.19978689,0.52173169
1,0.24392801,0.19962902,0.54025375
1,0.24756522,0.19993722,0.55789017
1,0.25222851,0.20313025,0.55619443
1,0.25646961,0.20554929,0.53242160
1,0.25893582,0.20998080,0.49974587
4,0.26106001,0.21154087,0.44939902
4,0.26373110,0.21330587,0.38684062
4,0.26777932,0.21754136,0.36474102
4,0.27448951,0.21947844,0.37654020
4,0.28397454,0.22056561,0.37366753
4,0.29387304,0.22163225,0.39614314
4,0.30698364,0.22337630,0.41403792
4,0.32060622,0.22450714,0.43378445
4,0.33317715,0.22552948,0.45220250
4,0.34692817,0.22600018,0.48160916
4,0.37668105,0.22655001,0.51396259
4,0.41310779,0.22666477,0.56429626
4,0.42937016,0.22711453,0.59609892
4,0.43803474,0.22689733,0.62356289
4,0.43872769,0.22723443,0.63480709
4,0.43802875,0.22774980,0.66598901
4,0.43842626,0.22802301,0.67281115
4,0.44154120,0.22841643,0.70232476
4,0.44355502,0.22934295,0.72434209
4,0.44669139,0.22946919,0.73731073
4,0.45566833,0.22950481,0.72231927
4,0.46788310,0.22972641,0.71302058
4,0.48220731,0.23024084,0.70359092
4,0.49698010,0.22952931,0.70261923
4,0.51228526,0.22933927,0.71302164
4,0.52528689,0.22919843,0.72196200
4,0.53485668,0.22977203,0.73169815
4,0.54001384,0.23032273,0.71648611
4,0.54260367,0.23025198,0.71093503
4,0.54397524,0.23050264,0.70530693
4,0.54418517,0.23056456,0.70374254
4,0.54293269,0.23030992,0.70498707
4,0.54083526,0.23073858,0.69434169
4,0.53867582,0.23141853,0.67634432
4,0.53597121,0.23148434,0.66300131
4,0.53347982,0.23174049,0.64676226
4,0.53126118,0.23142844,0.59276337
4,0.52949292,0.23122506,0.52426756
4,0.52758940,0.23154124,0.43688386
4,0.52534764,0.23173948,0.37531840
4,0.52411288,0.23171759,0.36189561
4,0.52294493,0.23160194,0.35952198
4,0.52237357,0.23110245,0.40901146
4,0.52181583,0.23159287,0.46309229
4,0.52071754,0.23131229,0.50327411
4,0.51936155,0.23125518,0.54359402
4,0.51782995,0.23185863,0.56986341
4,0.51527547,0.23212445,0.56967617
4,0.51347936,0.23165112,0.55958725
4,0.51262886,0.23172703,0.53954784
4,0.51210685,0.23190866,0.53607535
4,0.51205420,0.23192996,0.52092555
4,0.51187157,0.23212836,0.51370760
4,0.51091708,0.23187859,0.50346008
4,0.51163418,0.23175210,0.49143498
4,0.51225379,0.23108982,0.47167260
4,0.51229717,0.22715294,0.45331493
4,0.51294130,0.22255438,0.42761882
4,0.51305594,0.22285308,0.39836605
4,0.51250737,0.22265684,0.41971876
4,0.51091397,0.22146007,0.43868459
4,0.50891610,0.22225087,0.44492286
4,0.50688009,0.22222068,0.44270515
4,0.50578195,0.22178617,0.44156691
4,0.50634614,0.22216783,0.43773528
4,0.50634216,0.22031946,0.43207943
4,0.50350462,0.21927565,0.43272078
4,0.50263272,0.21904108,0.43128714
4,0.50232087,0.21889062,0.42812604
4,0.50194479,0.21801097,0.45651462
4,0.50058133,0.21782149,0.48802814
4,0.49927742,0.21758733,0.49955435
4,0.49707876,0.21661291,0.51295085
4,0.49684081,0.21675927,0.50348652
4,0.49584396,0.21636714,0.51844209
4,0.49389294,0.21619396,0.53687038
4,0.49190737,0.21611226,0.55267234
4,0.49080635,0.21554539,0.56777778
4,0.48855241,0.21552177,0.57925877
4,0.48698340,0.21567456,0.57978990
4,0.48536904,0.21516458,0.56360508
4,0.48366746,0.21529025,0.55332113
4,0.48257533,0.21507657,0.55105644
4,0.48216718,0.21422986,0.55334288
4,0.48231770,0.21392067,0.54743555
4,0.48366589,0.21439087,0.54066735
4,0.48491892,0.21404850,0.51698943
4,0.48544896,0.21352180,0.48427707
4,0.48550937,0.21215184,0.43327898
4,0.48586477,0.21178987,0.43869255
4,0.48504212,0.21070123,0.44585163
4,0.48404848,0.21115844,0.60094879
4,0.48444684,0.21038730,0.71457254
4,0.48483724,0.20943031,0.77327005
4,0.48573911,0.20838495,0.75611232
4,0.48725536,0.20840901,0.71369547
4,0.48890074,0.20767238,0.66160325
4,0.49010582,0.20741370,0.60261578
4,0.49104013,0.20572249,0.53318055
4,0.49172529,0.20245025,0.48483784
4,0.49163686,0.19978357,0.47411819
4,0.48885018,0.19732580,0.43854925
4,0.48979350,0.19517962,0.42572415
4,0.49129930,0.19264447,0.42442411
4,0.49299169,0.19151509,0.43240377
4,0.49513461,0.19111123,0.44927551
4,0.49656002,0.19070486,0.46596568
4,0.49746375,0.18870131,0.49690433
4,0.49859824,0.18835358,0.51483124
4,0.50006118,0.18668626,0.52786937
4,0.50148345,0.18588510,0.53504721
4,0.50289075,0.18436941,0.54461011
4,0.50355172,0.18253148,0.55291794
4,0.50319258,0.18127409,0.55469192
4,0.50426060,0.18112999,0.55036497
4,0.50554061,0.18052855,0.54569970
4,0.50708801,0.18028954,0.54946088
4,0.50857152,0.18014939,0.55127034
4,0.50987752,0.18011790,0.55022734
4,0.51081840,0.18004056,0.54881613
4,0.51168671,0.17987907,0.54663007
4,0.51258784,0.17949138,0.54630434
4,0.51332053,0.17898495,0.51760124
4,0.51383952,0.17846138,0.49262825
4,0.51498087,0.17733423,0.51227907
4,0.51722807,0.17645117,0.52274187
4,0.51907918,0.17647544,0.52474061
4,0.52032098,0.17678723,0.52115040
4,0.52150734,0.17629844,0.56880271
4,0.52168964,0.17665454,0.60687225
4,0.52057428,0.17644070,0.63925771
4,0.51917642,0.17521394,0.67854068
4,0.51605902,0.17622818,0.68901141
4,0.51172524,0.17493562,0.68605615
4,0.50665546,0.17328763,0.64393303
4,0.50039020,0.16954962,0.57385804
4,0.48210052,0.16729368,0.59021643
4,0.45402551,0.16576961,0.56702632
1,0.44067641,0.16499261,0.53500252
1,0.43361921,0.16232354,0.55036162
1,0.43333197,0.16081908,0.56887754
1,0.43420376,0.15768781,0.57060062
1,0.43422470,0.15642358,0.57433764
1,0.43099978,0.15605026,0.58646839
1,0.42832425,0.15252897,0.58558922
1,0.42444037,0.15026242,0.59616809
1,0.41322830,0.15012349,0.59497929
1,0.39702523,0.14989819,0.60566656
1,0.37600603,0.14976929,0.58618869
1,0.35075795,0.14919416,0.61618083
1,0.32043699,0.14969809,0.64968268
1,0.28985465,0.14922633,0.65369342
1,0.26120503,0.14878662,0.66074075
1,0.23862032,0.14766670,0.65641191
1,0.22065917,0.14823202,0.64466789
1,0.20546821,0.14827867,0.63412679
1,0.19441615,0.14993140,0.62604646
1,0.18890046,0.15043344,0.64518961
1,0.18785555,0.15113384,0.68337526
1,0.18714297,0.15074658,0.69083100
1,0.18528934,0.15168321,0.68684703
1,0.18264853,0.15267513,0.67453172
1,0.17909331,0.15409818,0.65285544
1,0.17446742,0.15428243,0.63116956
1,0.16930886,0.15369311,0.61671686
1,0.16811675,0.15442904,0.61369824
1,0.16847791,0.15629929,0.61785012
1,0.16893534,0.15714887,0.61806106
1,0.16944557,0.15807013,0.62531235
1,0.17032379,0.15781462,0.65371796
1,0.17070368,0.15721817,0.68269786
1,0.17055416,0.15733308,0.69594757
1,0.17092606,0.15733831,0.70169366
1,0.17141158,0.15764097,0.70427850
1,0.17184564,0.15754317,0.70522399
1,0.17214535,0.15695230,0.70800405
1,0.17274970,0.15653960,0.71464788
1,0.17343739,0.15704177,0.71879931
1,0.17415320,0.15720519,0.71537826
1,0.17484830,0.15621959,0.73163961
1,0.17520320,0.15560487,0.74920074
1,0.17532927,0.15550778,0.75159837
1,0.17570338,0.15514557,0.74501982
1,0.17585854,0.15628963,0.72120130
1,0.17557618,0.15630806,0.69723444
1,0.17437556,0.15593133,0.66303239
1,0.17212257,0.15742676,0.64762148
1,0.17023800,0.15700728,0.65589006
1,0.17021200,0.15692126,0.66352561
1,0.17025979,0.16110673,0.66698300
1,0.17030977,0.16249476,0.66667016
1,0.16992322,0.16462429,0.66867401
1,0.16836424,0.16558564,0.66791674
1,0.16768231,0.16693357,0.65924333
1,0.16811901,0.16904998,0.62408883
1,0.16881452,0.17289295,0.58472010
1,0.16933166,0.17409685,0.53326654
1,0.16931920,0.17275524,0.53096671
1,0.16443243,0.17175548,0.47084440
1,0.16530354,0.16771390,0.47461647
1,0.15215883,0.16679611,0.48801422
1,0.13624995,0.16664732,0.58308348
1,0.12947993,0.16484798,0.67189349
1,0.12890017,0.16582945,0.72461978
1,0.12156251,0.16519268,0.76120121
1,0.10689292,0.16613367,0.76010495
1,0.09324109,0.16559593,0.75488490
1,0.09400645,0.16675309,0.74813910
1,0.09901933,0.16616305,0.73660455
1,0.09783149,0.16605523,0.73212807
1,0.09894874,0.16610462,0.71912154
1,0.10284325,0.16799441,0.71187545
1,0.10277462,0.16843735,0.70655216
1,0.10234632,0.16976419,0.70612414
1,0.10188779,0.16946046,0.70191259
1,0.10177476,0.16987987,0.69665951
1,0.10282856,0.17072177,0.70634297
1,0.10742596,0.17023041,0.71139137
1,0.10950599,0.16980603,0.71125367
1,0.11095398,0.16966978,0.72131586
1,0.11248741,0.16989817,0.72123098
1,0.11289771,0.17009749,0.72078451
1,0.11276700,0.17053529,0.71534624
1,0.11217437,0.17078665,0.70723127
1,0.11119821,0.17142546,0.69246261
1,0.10938984,0.17166852,0.65892471
1,0.10783810,0.17224759,0.62302939
1,0.10676060,0.17335509,0.51317306
1,0.10877633,0.17382131,0.48902578
1,0.11961816,0.17352767,0.43020927
1,0.13290092,0.17327921,0.40144296
1,0.14389122,0.17369999,0.39284669
1,0.15185871,0.17448399,0.39097223
1,0.15773237,0.17584584,0.37753902
1,0.16202976,0.17543823,0.36722808
1,0.16567998,0.17505667,0.38912890
1,0.16939155,0.17553614,0.41062973
1,0.17570096,0.17605931,0.44921834
1,0.18142620,0.17676022,0.51950561
1,0.18547859,0.17800727,0.57702636
1,0.18948834,0.17870683,0.57390429
1,0.19687796,0.17867828,0.54488713
1,0.20062359,0.17976384,0.55187862
1,0.20264915,0.18003646,0.55740832
1,0.20541281,0.18020608,0.55819791
1,0.20831301,0.18036505,0.55731009
1,0.21044328,0.17963141,0.55859233
1,0.21188953,0.17928503,0.55869414
1,0.21363558,0.17999627,0.56109956
1,0.21686053,0.17984493,0.56048628
1,0.21987487,0.17914865,0.55462267
1,0.22249761,0.17953781,0.55084464
1,0.22593333,0.17899351,0.53308935
1,0.23045863,0.17884756,0.52968277
1,0.23443249,0.17912318,0.52859212
1,0.23988919,0.17975598,0.53164359
1,0.24535524,0.18087842,0.51154266
1,0.24991652,0.18087820,0.49962131
1,0.25379565,0.18088176,0.47898627
1,0.25805452,0.18053036,0.46935558
1,0.26057787,0.18073593,0.46825296
1,0.26179113,0.18025074,0.44676964
1,0.26445276,0.18013776,0.43393700
1,0.26679873,0.18049700,0.42950733
1,0.27020281,0.18042893,0.45286508
1,0.27976878,0.18039754,0.48478636
1,0.30513942,0.18037565,0.48850546
1,0.33473502,0.18062115,0.48230055
1,0.34993597,0.18141431,0.51364207
1,0.35567777,0.18237262,0.53039681
1,0.35609960,0.18280780,0.55088048
1,0.35543596,0.18380585,0.56184751
1,0.35454054,0.18434486,0.56848422
1,0.35347266,0.18444850,0.54082842
1,0.35275822,0.18504785,0.54496759
1,0.35315503,0.18503758,0.53005121
4,0.35563692,0.18448627,0.46853055
4,0.35736303,0.18542887,0.38445205
4,0.36135387,0.18591681,0.40027736
4,0.36728962,0.18607896,0.42142257
4,0.37635463,0.18665341,0.45214282
4,0.38561405,0.18671074,0.46604123
4,0.39660312,0.18640922,0.47922257
4,0.40782640,0.18673881,0.49155594
4,0.41815125,0.18686245,0.49321167
4,0.42668697,0.18649105,0.51080089
4,0.42862504,0.18654343,0.51947821
4,0.42940418,0.18657256,0.53830833
4,0.42881430,0.18659867,0.56402723
4,0.42773346,0.18715707,0.57979145
4,0.42601170,0.18737611,0.59361383
4,0.42424466,0.18682136,0.61289661
4,0.42337364,0.18700658,0.61649971
4,0.42263246,0.18690219,0.61101838
4,0.42171411,0.18724478,0.60836987
4,0.42029255,0.18749583,0.59941409
4,0.41880112,0.18764272,0.59478149
4,0.41704662,0.18744897,0.66006516
4,0.41507034,0.18768885,0.71321707
4,0.41317726,0.18765101,0.76432823
4,0.41132567,0.18771210,0.79763654
4,0.40913909,0.18780670,0.82401668
4,0.40666665,0.18828758,0.83987062
4,0.40418389,0.18787513,0.83939647
4,0.40163784,0.18778908,0.79544455
4,0.39887468,0.18732549,0.73155032
4,0.39667537,0.18763251,0.62889683
4,0.39601896,0.18786206,0.56947064
4,0.39427191,0.18702602,0.57824704
4,0.39261274,0.18644595,0.58536356
4,0.39189942,0.18637887,0.58325527
4,0.39055887,0.18619518,0.57440729
4,0.38904237,0.18626777,0.56714037
4,0.38882567,0.18637458,0.55517250
4,0.38845041,0.18633895,0.54251767
4,0.38729333,0.18662479,0.53134822
4,0.38648675,0.18668390,0.52263956
4,0.38743112,0.18637230,0.51501254
4,0.38802336,0.18623475,0.50876346
4,0.38769887,0.18612524,0.51594715
4,0.38758537,0.18672140,0.52272160
4,0.38636273,0.18650124,0.53458674
4,0.38503318,0.18746683,0.54846391
4,0.38356785,0.18758169,0.55448091
4,0.38117833,0.18768012,0.55647690
4,0.37834224,0.18803469,0.55922441
4,0.37561200,0.18843143,0.57068084
4,0.37365293,0.18773462,0.58027328
4,0.37309452,0.18763849,0.59118620
4,0.37322183,0.18677901,0.59244523
4,0.37214337,0.18671542,0.58404386
4,0.37269914,0.18686389,0.57589634
4,0.37347276,0.18477959,0.55135026
4,0.37719394,0.18480159,0.52596038
